n	n:500	L50	min	N75	N50	N25	E-size	max	sum	name
1819	336	20	504	235332	464877	830251	549939	1526934	29.47e6	Genomes/GCA_900188565.1_Geosmithia-flava_genomic.fna
320	78	9	502	782085	1378081	1644291	1368579	2753509	29.99e6	Genomes/GCA_900188575.1_Geosmithia-putterillii_genomic.fna
57	57	5	18745	3178309	4252473	6333560	4562916	6659521	51.76e6	Genomes/GCA_900232045.3_PTTW11_genomic.fna
318	318	8	3069	2275603	4548408	8513206	5157764	9779822	123.8e6	Genomes/GCA_900239735.1_BGH_DH14_v4_genomic.fna
18	18	7	105732	584553	738741	920427	798992	1474466	11.94e6	Genomes/GCA_900290405.1_SacJureiUoM1_genomic.fna
8	8	3	82766	3942796	4646239	8701066	5393545	8701066	34.16e6	Genomes/GCA_900290415.1_version1_genomic.fna
51	51	10	2224	665425	1362930	1637902	1246192	2265552	33.78e6	Genomes/GCA_900290465.1_IMI_genomic.fna
32	32	9	17833	660657	863537	1225779	952333	1714324	20.59e6	Genomes/GCA_900291925.1_version_1_genomic.fna
23	23	6	16129	1704393	2710832	3950750	2938924	5080745	42.8e6	Genomes/GCA_900382705.2_FTRI.INRA104.GCA2018.2_genomic.fna
95	95	11	1587	345066	683930	939749	682581	1478411	20.19e6	Genomes/GCA_900408955.1_Zpse1_genomic.fna
156	156	22	12338	235491	462395	846858	606028	1870049	34.95e6	Genomes/GCA_900465125.1_G12-14_Genome_assembly_genomic.fna
52	52	8	16889	843007	1409619	1687150	1184456	1913612	24.74e6	Genomes/GCA_900465325.1_ABT301_genomic.fna
28	28	3	1716	619623	1586208	1591600	1482015	2792203	11.29e6	Genomes/GCA_900465365.1_CvDDNA1.1_genomic.fna
1360	1360	308	1003	6546	10973	17492	13471	50515	10.77e6	Genomes/GCA_900491785.1_S_ludwigii_v1_genomic.fna
354	348	2	581	3261178	3350405	3539794	2773114	3539794	13.49e6	Genomes/GCA_900496985.2_bbrux_ont_scaff_genomic.fna
14	14	4	20030	1190285	2273860	2779732	2111022	3385203	18.1e6	Genomes/GCA_900497715.1_magIngA_genomic.fna
5	5	2	43486	4473360	4538514	6057706	4963903	6057706	19.56e6	Genomes/GCA_900497725.1_magCapA_genomic.fna
11	11	3	59651	1693573	3308996	3480322	2858016	4262535	19.78e6	Genomes/GCA_900518985.1_YAAL0_genomic.fna
7	7	2	1001819	2271038	3938158	5718475	3666865	5718475	18.83e6	Genomes/GCA_900518995.1_YAYA0_genomic.fna
9	9	3	473697	1593780	2517651	2598726	2292575	3583775	16.13e6	Genomes/GCA_900519005.1_YAPH0_genomic.fna
37	37	4	5277	1644669	2636450	3326284	2517744	4366383	23.11e6	Genomes/GCA_900519015.1_YAOS0_genomic.fna
43	43	7	5034	990175	1695961	2225867	1733548	3427213	30.04e6	Genomes/GCA_900519025.1_YAPO0_genomic.fna
19	19	3	6458	1852647	2942540	3382713	2836868	4725918	21.18e6	Genomes/GCA_900519045.1_YADI0_genomic.fna
6	6	3	2734295	3088430	3156815	5922746	4176175	5922746	22.74e6	Genomes/GCA_900519055.1_YAGA0_genomic.fna
18	18	3	7878	1873070	3444643	3523331	2804405	3885908	19.98e6	Genomes/GCA_900519065.1_YAHO0_genomic.fna
28	28	4	5107	792746	1622211	2435768	2076337	4767379	20.64e6	Genomes/GCA_900519075.1_YABU0_genomic.fna
42	42	6	5321	610873	1294827	1960166	1285162	2295909	20.82e6	Genomes/GCA_900519085.1_YADE0_genomic.fna
6	6	2	1111969	1250753	2258845	3595878	2234360	3595878	10.63e6	Genomes/GCA_900535975.1_OLHI0_genomic.fna
1266	740	91	500	99303	175889	286257	204645	670242	50.18e6	Genomes/GCA_900536425.1_HlinChi01v1_genomic.fna
3713	1804	168	500	53031	96789	173645	124508	487391	57.39e6	Genomes/GCA_900536445.1_Hymenoscyphus_occultus_genomic.fna
37	37	6	2174	1097616	1764233	2217949	1795075	3409281	28.3e6	Genomes/GCA_900618795.1_Astra_genomic.fna
12	12	4	49739	2136358	2832392	3077283	2611670	3754359	24.41e6	Genomes/GCA_900642975.1_sapSuaA_genomic.fna
6	6	2	33027	3170143	5104597	5398951	4404199	5398951	20.19e6	Genomes/GCA_900654225.1_sapFunA_genomic.fna
76	76	7	1016	246767	395262	1129200	651775	1746498	11.28e6	Genomes/GCA_900660285.1_BRENAR_v1_genomic.fna
25	25	6	2805	1956722	2551745	3532061	2773623	4462908	38.61e6	Genomes/GCF_000143185.2_Schco3_genomic.fna
676	676	47	930	110512	231346	341040	250330	869853	32.82e6	Genomes/GCF_000527765.1_Cochliobolus_victoriae_v1.0_genomic.fna
17	17	4	1063	2531788	4097518	4403736	3621577	5451853	32.04e6	Genomes/GCF_001078395.1_Aud_assembly02_genomic.fna
536	536	59	513	31373	59311	98025	72941	230937	11.7e6	Genomes/GCF_001447935.2_debFab1.1_genomic.fna
105	105	17	13107	600548	978718	1497606	1190331	3559784	50.91e6	Genomes/GCF_003444635.1_ASM344463v2_genomic.fna
23	23	9	55102	1508412	1944960	2576640	2033043	3374210	40.9e6	Genomes/GCF_004011695.2_ASM401169v2_genomic.fna
