phylum	species		median_relative_abundance	proportion_host_associated	total_metagenome_count	host_metagenome_count	environment_metagenome_count
Proteo_SpeciesLevel_Data	s__Sphingorhabdus_B sp021732525	environmental	6.17	0.07042253521126761	71	5	66
Proteo_SpeciesLevel_Data	s__Henriciella mobilis	environmental	0.05	0.00980392156862745	102	1	101
Proteo_SpeciesLevel_Data	s__Roseovarius aestuarii	environmental	0.175	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Bartonella alsatica	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Venatoribacter sp002314145	environmental	0.060000000000000005	0.0	94	0	94
Proteo_SpeciesLevel_Data	s__Novosphingobium endophyticum	environmental	0.66	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Parvibaculum sp017642695	environmental	0.175	0.05	20	1	19
Proteo_SpeciesLevel_Data	s__Methylobacterium sp001422885	eukaryotic-host-associated	0.51	0.8	5	4	1
Proteo_SpeciesLevel_Data	s__Cupriavidus sp000426345	environmental	0.34	0.1111111111111111	9	1	8
Proteo_SpeciesLevel_Data	s__Pseudoxanthomonas_A composti	both	0.055	0.3076923076923077	26	8	18
Proteo_SpeciesLevel_Data	s__Sphingopyxis sp016793825	environmental	0.08	0.0	119	0	119
Proteo_SpeciesLevel_Data	s__Psychrobacter namhaensis	environmental	1.64	0.09230769230769231	65	6	59
Proteo_SpeciesLevel_Data	s__Acetobacter malorum_A	environmental	0.7799999999999999	0.0	12	0	12
Proteo_SpeciesLevel_Data	s__Pseudomonas_E tructae	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Erythrobacter sp000152865	environmental	0.1	0.0	10	0	10
Proteo_SpeciesLevel_Data	s__Pseudoalteromonas sp018402495	environmental	0.22	0.0	25	0	25
Proteo_SpeciesLevel_Data	s__Legionella tucsonensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp900472295	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Henriciella sp024743315	environmental	0.08	0.06060606060606061	66	4	62
Proteo_SpeciesLevel_Data	s__Aeromonas simiae	environmental	0.05	0.16216216216216217	37	6	31
Proteo_SpeciesLevel_Data	s__Shewanella litorisediminis	environmental	0.02	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Rhizomicrobium sp021325375	environmental	0.16	0.0	101	0	101
Proteo_SpeciesLevel_Data	s__Bartonella_A sp945277285	eukaryotic-host-associated	2.07	1.0	21	21	0
Proteo_SpeciesLevel_Data	s__Qipengyuania aestuarii	environmental	0.41000000000000003	0.0	12	0	12
Proteo_SpeciesLevel_Data	s__AG-422-B15 sp902523455	environmental	0.15	0.0	41	0	41
Proteo_SpeciesLevel_Data	s__Bartonella elizabethae	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Photobacterium marinum	environmental	0.02	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Lelliottia sp020532665	eukaryotic-host-associated	0.18	0.7668433005299016	1321	1013	308
Proteo_SpeciesLevel_Data	s__Acidocella sp020567705	environmental	0.05	0.02631578947368421	38	1	37
Proteo_SpeciesLevel_Data	s__Thioalkalivibrio_B paradoxus	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Buchnera aphidicola_AV	eukaryotic-host-associated	24.445	1.0	2	2	0
Proteo_SpeciesLevel_Data	s__Providencia sp003533305	both	0.06	0.5454545454545454	22	12	10
Proteo_SpeciesLevel_Data	s__Caulobacter hibisci	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Mesorhizobium wenxiniae	eukaryotic-host-associated	58.695	1.0	124	124	0
Proteo_SpeciesLevel_Data	s__Legionella_C busanensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Caulobacter mirabilis	environmental	0.04	0.025806451612903226	155	4	151
Proteo_SpeciesLevel_Data	s__Arenimonas caeni	environmental	0.08	0.022727272727272728	44	1	43
Proteo_SpeciesLevel_Data	s__AG-337-I02 sp902576125	environmental	0.03	0.0	74	0	74
Proteo_SpeciesLevel_Data	s__Marinomonas ostreistagni	environmental	0.365	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Mesosutterella sp022134585	eukaryotic-host-associated	0.07	0.9666666666666667	30	29	1
Proteo_SpeciesLevel_Data	s__Bradyrhizobium diazoefficiens_H	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sichuanensis	both	48.34	0.6326530612244898	49	31	18
Proteo_SpeciesLevel_Data	s__Marinicaulis sp021776245	environmental	0.06	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Variovorax sp901827155	eukaryotic-host-associated	0.12	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Vibrio hippocampi	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__CAZU01 sp944393685	eukaryotic-host-associated	0.51	1.0	4	4	0
Proteo_SpeciesLevel_Data	s__Micropelagos sp000293845	environmental	0.095	0.0	26	0	26
Proteo_SpeciesLevel_Data	s__Vitreimonas sp000974665	environmental	0.12	0.0	28	0	28
Proteo_SpeciesLevel_Data	s__Vibrio sp002100145	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__UBA11549 sp017616015	eukaryotic-host-associated	0.03	1.0	96	96	0
Proteo_SpeciesLevel_Data	s__Advenella mandrilli	environmental	0.06	0.2	130	26	104
Proteo_SpeciesLevel_Data	s__Limnohabitans sp003063545	environmental	0.41	0.05340314136125655	955	51	904
Proteo_SpeciesLevel_Data	s__Paraburkholderia sp017104715	environmental	0.14	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Advenella faeciporci	environmental	0.045	0.05172413793103448	116	6	110
Proteo_SpeciesLevel_Data	s__Henriciella sp002733705	environmental	0.05	0.0	175	0	175
Proteo_SpeciesLevel_Data	s__Albidovulum sp020446815	environmental	0.395	0.0	136	0	136
Proteo_SpeciesLevel_Data	s__Sphingomicrobium sp023389105	environmental	0.21	0.10416666666666667	96	10	86
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp012935695	environmental	0.02	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Pseudomonas_E pharyngis	both	3.52	0.5	2	1	1
Proteo_SpeciesLevel_Data	s__Pseudomonas_E syringae_M	environmental	2.5	0.07407407407407407	27	2	25
Proteo_SpeciesLevel_Data	s__Leclercia adecarboxylata	both	0.35	0.37886178861788616	1230	466	764
Proteo_SpeciesLevel_Data	s__Leisingera daeponensis_A	environmental	0.03	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Bradyrhizobium canariense	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Halomonas sp003031405	environmental	0.19	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Pelagibacter_A sp902610975	environmental	0.04	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Zwartia hollandica	environmental	0.08	0.03333333333333333	240	8	232
Proteo_SpeciesLevel_Data	s__Glaciecola sp014872805	environmental	0.25	0.10416666666666667	48	5	43
Proteo_SpeciesLevel_Data	s__Methylobacterium bullatum	environmental	0.235	0.0	10	0	10
Proteo_SpeciesLevel_Data	s__Acinetobacter sp002135315	both	1.29	0.4	5	2	3
Proteo_SpeciesLevel_Data	s__Ruegeria atlantica_D	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Stutzerimonas stutzeri_R	environmental	3.95	0.0	43	0	43
Proteo_SpeciesLevel_Data	s__Sideroxyarcus sp013791855	environmental	0.08	0.0	36	0	36
Proteo_SpeciesLevel_Data	s__Neorhizobium sp902167985	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Epibacterium sp001874255	both	0.31000000000000005	0.5	4	2	2
Proteo_SpeciesLevel_Data	s__Acinetobacter terrae	environmental	0.31	0.24050632911392406	79	19	60
Proteo_SpeciesLevel_Data	s__Microbulbifer sp009903625	environmental	0.03	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__SCGC-AAA076-P13 sp905182885	environmental	1.03	0.004944375772558714	809	4	805
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp006440775	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Oxalobacter sp018384065	eukaryotic-host-associated	0.04	0.9775784753363229	223	218	5
Proteo_SpeciesLevel_Data	s__Halioglobus sp016704305	environmental	0.1	0.002770083102493075	361	1	360
Proteo_SpeciesLevel_Data	s__Brevundimonas diminuta_C	environmental	0.29	0.2222222222222222	9	2	7
Proteo_SpeciesLevel_Data	s__Acidocella facilis	both	0.27	0.46511627906976744	43	20	23
Proteo_SpeciesLevel_Data	s__Enterobacter wuhouensis	eukaryotic-host-associated	0.22	0.7619047619047619	42	32	10
Proteo_SpeciesLevel_Data	s__Agrobacterium cavarae	both	0.22	0.40816326530612246	196	80	116
Proteo_SpeciesLevel_Data	s__Gallionella sp023229845	environmental	0.08	0.0	39	0	39
Proteo_SpeciesLevel_Data	s__Pseudomonas sp024259745	environmental	0.065	0.25	16	4	12
Proteo_SpeciesLevel_Data	s__Legionella shakespearei	environmental	0.045	0.0	16	0	16
Proteo_SpeciesLevel_Data	s__Aliiroseovarius sp023016085	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Kordiimonas sp024398015	environmental	0.06	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Methylobacterium tardum	environmental	0.35	0.0	35	0	35
Proteo_SpeciesLevel_Data	s__Buttiauxella noackiae	both	0.1	0.5365853658536586	41	22	19
Proteo_SpeciesLevel_Data	s__Yoonia litorea	environmental	0.12	0.03225806451612903	62	2	60
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902615445	environmental	0.07	0.0	94	0	94
Proteo_SpeciesLevel_Data	s__Psychrobacter sp904846705	environmental	0.14	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Enterousia sp015062495	eukaryotic-host-associated	0.04	0.9558823529411765	136	130	6
Proteo_SpeciesLevel_Data	s__Stenotrophomonas nitritireducens_A	environmental	0.195	0.14	50	7	43
Proteo_SpeciesLevel_Data	s__Variovorax sp001426505	environmental	0.25	0.12121212121212122	33	4	29
Proteo_SpeciesLevel_Data	s__Pseudomonas_E chengduensis_A	both	1.78	0.48936170212765956	47	23	24
Proteo_SpeciesLevel_Data	s__Allorhizobium sp012276985	environmental	0.62	0.16666666666666666	6	1	5
Proteo_SpeciesLevel_Data	s__Enterousia sp902781465	eukaryotic-host-associated	0.06	1.0	76	76	0
Proteo_SpeciesLevel_Data	s__Halomonas sp011050415	environmental	3.15	0.08333333333333333	12	1	11
Proteo_SpeciesLevel_Data	s__Sphingomonas jeddahensis	environmental	0.545	0.0	8	0	8
Proteo_SpeciesLevel_Data	s__Shimia haliotis	environmental	0.08	0.0	12	0	12
Proteo_SpeciesLevel_Data	s__Sphingomonas taxi_A	environmental	0.75	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__CACNYO01 sp902526045	environmental	0.05	0.0	95	0	95
Proteo_SpeciesLevel_Data	s__GCA-012562765 sp012569925	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Hydrogenophaga sp001770905	environmental	0.12	0.08823529411764706	34	3	31
Proteo_SpeciesLevel_Data	s__Erythrobacter cryptus	environmental	0.11	0.18181818181818182	33	6	27
Proteo_SpeciesLevel_Data	s__Vibrio echinoideorum	environmental	0.3	0.2222222222222222	9	2	7
Proteo_SpeciesLevel_Data	s__Neorhizobium smilacinae	both	0.16	0.46153846153846156	13	6	7
Proteo_SpeciesLevel_Data	s__Moraxella nasovis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Bradyrhizobium japonicum_F	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Achromobacter sp014170335	eukaryotic-host-associated	1.48	1.0	2	2	0
Proteo_SpeciesLevel_Data	s__Lysobacter_B silvestris	environmental	0.02	0.0	61	0	61
Proteo_SpeciesLevel_Data	s__Xenorhabdus szentirmaii	eukaryotic-host-associated	3.47	0.8	5	4	1
Proteo_SpeciesLevel_Data	s__Polynucleobacter sp018882405	environmental	0.2	0.023255813953488372	43	1	42
Proteo_SpeciesLevel_Data	s__Francisella halioticida	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp004791165	eukaryotic-host-associated	82.61500000000001	1.0	18	18	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E simiae	environmental	2.36	0.24	25	6	19
Proteo_SpeciesLevel_Data	s__Rhizobium mesosinicum	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Rhizobium sp009498525	environmental	0.815	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Methylobacterium populi_B	eukaryotic-host-associated	1.0699999999999998	0.9583333333333334	24	23	1
Proteo_SpeciesLevel_Data	s__Roseomonas_D haemaphysalidis	both	0.1	0.5285714285714286	70	37	33
Proteo_SpeciesLevel_Data	s__Rhodoferax_C sp002251855	environmental	0.07500000000000001	0.0	98	0	98
Proteo_SpeciesLevel_Data	s__Nitrosospira tenuis	environmental	0.01	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Marinobacter orientalis	environmental	0.2	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Pseudomonas_E tolaasii	environmental	1.475	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Rhodoferax antarcticus	environmental	0.15500000000000003	0.0	10	0	10
Proteo_SpeciesLevel_Data	s__Bosea sp001429395	eukaryotic-host-associated	0.26	1.0	7	7	0
Proteo_SpeciesLevel_Data	s__Croceibacterium atlanticum	environmental	0.01	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Phenylobacterium sp004799515	environmental	0.08	0.045454545454545456	154	7	147
Proteo_SpeciesLevel_Data	s__Legionella saoudiensis	environmental	0.0	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Pectobacterium parmentieri	environmental	0.06	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Nitratireductor aquibiodomus	environmental	0.04	0.037037037037037035	27	1	26
Proteo_SpeciesLevel_Data	s__Bradyrhizobium sp021088345	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Nitrosomonas marina	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__CAZU01 sp902799835	eukaryotic-host-associated	0.015	1.0	24	24	0
Proteo_SpeciesLevel_Data	s__Acidovorax sp000238595	environmental	0.10500000000000001	0.09375	64	6	58
Proteo_SpeciesLevel_Data	s__Acinetobacter lwoffii_E	both	0.62	0.4	5	2	3
Proteo_SpeciesLevel_Data	s__Comamonas testosteroni_F	both	0.37	0.3532608695652174	184	65	119
Proteo_SpeciesLevel_Data	s__Duodenibacillus sp900552545	eukaryotic-host-associated	0.12	1.0	283	283	0
Proteo_SpeciesLevel_Data	s__Telluria sp004798585	environmental	0.3	0.07317073170731707	41	3	38
Proteo_SpeciesLevel_Data	s__Leisingera sp013317235	environmental	0.01	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Pseudomonas_E fluorescens_BS	environmental	5.31	0.14285714285714285	7	1	6
Proteo_SpeciesLevel_Data	s__Ectothiorhodospira sp000225005	environmental	0.14	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Vibrio sonorensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Bartonella koehlerae	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Thiodiazotropha endolucinida	eukaryotic-host-associated	89.795	1.0	34	34	0
Proteo_SpeciesLevel_Data	s__Limnohabitans_A sp003063645	environmental	0.1	0.07216494845360824	97	7	90
Proteo_SpeciesLevel_Data	s__Legionella cincinnatiensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Halomonas sp020428305	environmental	0.35	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Lysobacter_B sp002798195	eukaryotic-host-associated	0.63	1.0	17	17	0
Proteo_SpeciesLevel_Data	s__Sutterella sp900545275	eukaryotic-host-associated	0.12	0.9716446124763705	529	514	15
Proteo_SpeciesLevel_Data	s__Epibacterium multivorans	environmental	0.19	0.1875	16	3	13
Proteo_SpeciesLevel_Data	s__Buttiauxella colo	both	1.01	0.42105263157894735	19	8	11
Proteo_SpeciesLevel_Data	s__UBA5518 sp016718385	environmental	0.09	0.016719745222929936	1256	21	1235
Proteo_SpeciesLevel_Data	s__Halioglobus sp024234855	environmental	0.76	0.0	121	0	121
Proteo_SpeciesLevel_Data	s__Pseudomonas_E fragi	both	4.88	0.5106382978723404	282	144	138
Proteo_SpeciesLevel_Data	s__Citrobacter portucalensis	both	0.16	0.7080161218092252	2233	1581	652
Proteo_SpeciesLevel_Data	s__Bradyrhizobium sp011516635	environmental	0.16999999999999998	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Pseudohongiella nitratireducens	environmental	0.43	0.0	70	0	70
Proteo_SpeciesLevel_Data	s__Paraburkholderia fungorum_A	both	0.13	0.3	10	3	7
Proteo_SpeciesLevel_Data	s__Advenella sp023389155	eukaryotic-host-associated	0.3	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Wolbachia sp003344345	eukaryotic-host-associated	46.16	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Polynucleobacter nymphae	environmental	0.21000000000000002	0.0	100	0	100
Proteo_SpeciesLevel_Data	s__Rhizobium sp002531825	both	0.15	0.4	5	2	3
Proteo_SpeciesLevel_Data	s__Neorhizobium huautlense	environmental	0.13	0.24	100	24	76
Proteo_SpeciesLevel_Data	s__Caballeronia sp902833455	environmental	0.049999999999999996	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Blochmannia sp000973505	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Ancylobacter sp018449475	environmental	0.05	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Colwellia sp022669015	environmental	0.66	0.02857142857142857	35	1	34
Proteo_SpeciesLevel_Data	s__Xanthomonas dyei	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Sphingobium sp022652485	environmental	0.06	0.0	241	0	241
Proteo_SpeciesLevel_Data	s__Pseudescherichia sp002918705	both	0.26	0.37209302325581395	258	96	162
Proteo_SpeciesLevel_Data	s__Methylophilus sp001424665	both	0.165	0.4918032786885246	122	60	62
Proteo_SpeciesLevel_Data	s__Pseudomonas_E rhizophila	environmental	3.69	0.14285714285714285	42	6	36
Proteo_SpeciesLevel_Data	s__Paraburkholderia sp004361815	environmental	0.065	0.0	30	0	30
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902516465	environmental	0.05	0.0	30	0	30
Proteo_SpeciesLevel_Data	s__Ensifer adhaerens_D	both	0.02	0.3333333333333333	3	1	2
Proteo_SpeciesLevel_Data	s__Henriciella marina	environmental	0.15	0.0	15	0	15
Proteo_SpeciesLevel_Data	s__Bradyrhizobium sp003837805	environmental	0.22	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Sphingomonas sp001423845	environmental	0.5	0.25	16	4	12
Proteo_SpeciesLevel_Data	s__Acinetobacter sp002135295	eukaryotic-host-associated	0.675	1.0	2	2	0
Proteo_SpeciesLevel_Data	s__Vitreimonas flagellata	environmental	0.08	0.03296703296703297	91	3	88
Proteo_SpeciesLevel_Data	s__Devosia crocina	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Qipengyuania sp000181515	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Ramlibacter sp007833165	environmental	0.06	0.0851063829787234	47	4	43
Proteo_SpeciesLevel_Data	s__Bartonella_A apis_B	eukaryotic-host-associated	0.63	0.9777777777777777	45	44	1
Proteo_SpeciesLevel_Data	s__Methylobacterium organophilum	environmental	0.325	0.07142857142857142	56	4	52
Proteo_SpeciesLevel_Data	s__Burkholderia metallica	environmental	0.07	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Pseudomonas_E fildesensis	both	4.42	0.5	2	1	1
Proteo_SpeciesLevel_Data	s__Yoonia tamlensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Cronobacter malonaticus	both	0.18	0.4489795918367347	98	44	54
Proteo_SpeciesLevel_Data	s__Limnobacter thiooxidans	environmental	0.14	0.01282051282051282	78	1	77
Proteo_SpeciesLevel_Data	s__Salinicola sp023736115	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Rhodanobacter sp014842975	both	0.06	0.3448275862068966	29	10	19
Proteo_SpeciesLevel_Data	s__Paracoccus sp019061185	both	0.04	0.2857142857142857	7	2	5
Proteo_SpeciesLevel_Data	s__Paraburkholderia dinghuensis	environmental	0.045	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Xenorhabdus beddingii	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Polynucleobacter sp903880555	environmental	0.2	0.02857142857142857	35	1	34
Proteo_SpeciesLevel_Data	s__Thermomonas brevis	environmental	0.07	0.11859838274932614	371	44	327
Proteo_SpeciesLevel_Data	s__Alteromonas macleodii_A	environmental	0.41	0.0	31	0	31
Proteo_SpeciesLevel_Data	s__Comamonas aquatica	environmental	0.16	0.24758842443729903	622	154	468
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp006440735	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E entomophila_C	environmental	0.84	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Acetobacter okinawensis_A	environmental	0.99	0.07142857142857142	14	1	13
Proteo_SpeciesLevel_Data	s__Paracoccus thiocyanatus	environmental	1.0	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Stenotrophomonas maltophilia_AU	environmental	0.115	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Pararhizobium sp001426665	environmental	0.08	0.2	60	12	48
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp017744435	environmental	1.1949999999999998	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Dickeya poaceiphila	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Sphingomicrobium aestuariivivum	environmental	0.04	0.16666666666666666	6	1	5
Proteo_SpeciesLevel_Data	s__Halomonas zhuhanensis	environmental	0.165	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Hydrogenophaga crassostreae	environmental	0.12	0.07692307692307693	26	2	24
Proteo_SpeciesLevel_Data	s__Pseudomonas_E moorei	environmental	0.02	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Caulobacter sp001426905	environmental	0.18	0.07142857142857142	42	3	39
Proteo_SpeciesLevel_Data	s__Pseudomonas_E argentinensis_B	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Sphingomonas sp913774285	eukaryotic-host-associated	2.97	1.0	3	3	0
Proteo_SpeciesLevel_Data	s__Stenotrophomonas koreensis	environmental	0.07	0.08267716535433071	508	42	466
Proteo_SpeciesLevel_Data	s__Neorhizobium cellulosilyticum	environmental	0.195	0.25	56	14	42
Proteo_SpeciesLevel_Data	s__Erythrobacter sp002215495	environmental	0.26	0.018867924528301886	53	1	52
Proteo_SpeciesLevel_Data	s__Buchnera aphidicola_AQ	eukaryotic-host-associated	97.27	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Shewanella sp021513195	environmental	1.5	0.125	8	1	7
Proteo_SpeciesLevel_Data	s__Photobacterium lutimaris	both	0.09	0.4	5	2	3
Proteo_SpeciesLevel_Data	s__Salipiger thiooxidans	environmental	0.09	0.0	85	0	85
Proteo_SpeciesLevel_Data	s__Devosia sp021729885	environmental	0.185	0.16666666666666666	24	4	20
Proteo_SpeciesLevel_Data	s__Azonexus sp003583745	environmental	0.1	0.08333333333333333	12	1	11
Proteo_SpeciesLevel_Data	s__Trinickia sp005144415	environmental	0.01	0.0	9	0	9
Proteo_SpeciesLevel_Data	s__Sphingomonas sp001421535	both	1.2	0.375	32	12	20
Proteo_SpeciesLevel_Data	s__Aquisediminimonas sp903839675	environmental	0.02	0.0	35	0	35
Proteo_SpeciesLevel_Data	s__Colwellia sp001440345	environmental	0.01	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Pseudoalteromonas sp002964665	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Shimia abyssi	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Giesbergeria sp012932145	environmental	0.04	0.08196721311475409	61	5	56
Proteo_SpeciesLevel_Data	s__Aeromonas aquatica	environmental	0.46	0.1111111111111111	9	1	8
Proteo_SpeciesLevel_Data	s__Pseudochrobactrum sp900470285	environmental	0.37	0.18584070796460178	113	21	92
Proteo_SpeciesLevel_Data	s__Vibrio sp018223135	environmental	6.49	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Arenimonas soli	environmental	0.15	0.006535947712418301	153	1	152
Proteo_SpeciesLevel_Data	s__Thioalkalivibrio sp000377785	environmental	0.13	0.0	7	0	7
