assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_902614395.1_AG_891_K21	NA	62	61	83.78	1.35	56	Yes
GCA_902614975.1_AG_891_N03	NA	65	65	87.84	0.00	60	Yes
GCA_902615435.1_AG_891_O15	NA	66	66	89.19	0.00	60	Yes
GCA_902615445.1_AG_919_F03	NA	58	58	78.38	0.00	50	Yes
GCA_902615715.1_AG_919_F21	NA	70	70	94.59	0.00	65	Yes
GCA_902615745.1_AG_891_P20	NA	67	66	90.54	1.35	61	Yes
GCA_902615845.1_AG_892_A10	NA	40	39	54.05	1.35	37	Yes
GCA_902615855.1_AG_919_G14	NA	66	66	89.19	0.00	62	Yes
GCA_902615975.1_AG_892_A22	NA	70	70	94.59	0.00	63	Yes
GCA_902616075.1_AG_892_B03	NA	57	56	77.03	1.35	52	Yes
GCA_902616145.1_AG_919_I13	NA	69	69	93.24	0.00	65	Yes
GCA_902616245.1_AG_892_B11	NA	70	70	94.59	0.00	63	Yes
GCA_902616645.1_AG_892_C18	NA	46	46	62.16	0.00	39	Yes
GCA_902616675.1_AG_919_K20	NA	58	58	78.38	0.00	50	Yes
GCA_902616725.1_AG_919_L02	NA	70	70	94.59	0.00	64	Yes
GCA_902616855.1_AG_892_D10	NA	62	62	83.78	0.00	53	Yes
GCA_902617025.1_AG_919_M05	NA	69	69	93.24	0.00	64	Yes
GCA_902617045.1_AG_892_E05	NA	67	67	90.54	0.00	61	Yes
GCA_902617415.1_AG_892_F15	NA	70	70	94.59	0.00	62	Yes
GCA_902617625.1_AG_919_O02	NA	66	65	89.19	1.35	54	Yes
GCA_902617815.1_AG_892_G16	NA	72	72	97.30	0.00	68	Yes
GCA_902617845.1_AG_919_P09	NA	66	66	89.19	0.00	60	Yes
GCA_902617895.1_AG_892_G22	NA	60	60	81.08	0.00	57	Yes
GCA_902618015.1_AG_892_I02	NA	68	67	91.89	1.35	62	Yes
GCA_902618205.1_AG_892_J03	NA	70	70	94.59	0.00	64	Yes
GCA_902618485.1_AG_892_K05	NA	70	70	94.59	0.00	64	Yes
GCA_902618585.1_AG_892_K09	NA	44	44	59.46	0.00	41	Yes
GCA_902619075.1_AG_892_M02	NA	72	72	97.30	0.00	68	Yes
GCA_902619105.1_AG_892_M06	NA	69	69	93.24	0.00	62	Yes
GCA_902619265.1_AG_892_M20	NA	70	69	94.59	1.35	65	Yes
GCA_902619525.1_AG_920_G14	NA	48	48	64.86	0.00	43	Yes
GCA_902619615.1_AG_892_O07	NA	69	67	93.24	2.70	59	Yes
GCA_902619805.1_AG_892_O16	NA	70	69	94.59	1.35	60	Yes
GCA_902620425.1_AG_893_A21	NA	68	67	91.89	1.35	60	Yes
GCA_902620465.1_AG_920_L03	NA	48	48	64.86	0.00	43	Yes
GCA_902620525.1_AG_920_L07	NA	72	71	97.30	1.35	65	Yes
GCA_902620685.1_AG_920_L19	NA	66	66	89.19	0.00	61	Yes
GCA_902620775.1_AG_893_C13	NA	68	68	91.89	0.00	64	Yes
GCA_902621145.1_AG_893_E16	NA	59	59	79.73	0.00	50	Yes
GCA_902621165.1_AG_893_E11	NA	66	65	89.19	1.35	58	Yes
GCA_902621205.1_AG_893_E21	NA	73	72	98.65	1.35	64	Yes
GCA_902621215.1_AG_893_E22	NA	71	71	95.95	0.00	67	Yes
GCA_902621295.1_AG_893_E23	NA	74	74	100.00	0.00	64	Yes
GCA_902621305.1_AG_893_F05	NA	67	66	90.54	1.35	60	Yes
GCA_902621345.1_AG_893_F11	NA	70	70	94.59	0.00	64	Yes
GCA_902621855.1_AG_893_I03	NA	68	68	91.89	0.00	63	Yes
GCA_902622245.1_AG_893_J08	NA	69	69	93.24	0.00	62	Yes
GCA_902622435.1_AG_893_K05	NA	70	69	94.59	1.35	60	Yes
GCA_902622545.1_AG_893_K09	NA	68	68	91.89	0.00	63	Yes
GCA_902622785.1_AG_893_L07	NA	47	47	63.51	0.00	42	Yes
GCA_902622845.1_AG_893_L08	NA	69	69	93.24	0.00	63	Yes
GCA_902622985.1_AG_893_M03	NA	68	68	91.89	0.00	61	Yes
GCA_902623255.1_AG_893_M20	NA	62	61	83.78	1.35	53	Yes
GCA_902623395.1_AH_287_C13	NA	68	68	91.89	0.00	63	Yes
GCA_902623995.1_AG_893_P05	NA	71	70	95.95	1.35	60	Yes
GCA_902624185.1_AH_287_E18	NA	55	54	74.32	1.35	51	Yes
GCA_902624315.1_AH_287_G05	NA	49	48	66.22	1.35	41	Yes
GCA_902624425.1_AH_287_G07	NA	65	65	87.84	0.00	60	Yes
GCA_902624635.1_AH_287_G22	NA	63	63	85.14	0.00	56	Yes
GCA_902625415.1_AH_287_M14	NA	71	70	95.95	1.35	64	Yes
GCA_902625715.1_AH_287_O09	NA	67	67	90.54	0.00	62	Yes
GCA_902626295.1_AH_321_B21	NA	60	60	81.08	0.00	55	Yes
GCA_902626385.1_AH_321_C05	NA	55	55	74.32	0.00	51	Yes
GCA_902626575.1_AH_321_D13	NA	45	45	60.81	0.00	38	Yes
GCA_902626645.1_AH_321_D17	NA	69	69	93.24	0.00	62	Yes
GCA_902627055.1_AH_321_G13	NA	69	69	93.24	0.00	63	Yes
GCA_902627595.1_AH_321_K11	NA	65	64	87.84	1.35	61	Yes
GCA_902627805.1_AH_321_M13	NA	68	68	91.89	0.00	61	Yes
GCA_902627935.1_AH_321_N11	NA	70	70	94.59	0.00	63	Yes
GCA_902628275.1_AH_321_P10	NA	58	58	78.38	0.00	51	Yes
GCA_902628495.1_AH_324_B10	NA	65	65	87.84	0.00	60	Yes
GCA_902628635.1_AH_324_C16	NA	57	57	77.03	0.00	54	Yes
GCA_902628835.1_AH_324_F15	NA	66	65	89.19	1.35	61	Yes
GCA_902628925.1_AH_324_F14	NA	73	73	98.65	0.00	66	Yes
GCA_902628965.1_AH_324_F03	NA	69	69	93.24	0.00	61	Yes
GCA_902629935.1_AH_324_N03	NA	67	67	90.54	0.00	58	Yes
GCA_902630885.1_AH_326_D05	NA	67	67	90.54	0.00	60	Yes
GCA_902631395.1_AH_326_F22	NA	63	63	85.14	0.00	56	Yes
GCA_902631785.1_AH_326_J15	NA	67	67	90.54	0.00	63	Yes
GCA_902632605.1_AH_326_N13	NA	72	71	97.30	1.35	67	Yes
GCA_902633135.1_AG_918_A19	NA	66	66	89.19	0.00	61	Yes
GCA_902634885.1_AG_914_I15	NA	55	55	74.32	0.00	48	Yes
GCA_902635045.1_AG_914_M02	NA	70	69	94.59	1.35	63	Yes
GCA_902635075.1_AG_439_P01	NA	44	44	59.46	0.00	38	Yes
GCA_902635265.1_AG_447_C03	NA	55	55	74.32	0.00	48	Yes
GCA_902635515.1_AG_447_I09	NA	64	64	86.49	0.00	55	Yes
GCA_902635685.1_AG_915_K17	NA	60	60	81.08	0.00	55	Yes
GCA_902635945.1_AG_447_N19	NA	58	58	78.38	0.00	53	Yes
GCA_902702935.1_FRC0190	NA	74	73	100.00	1.35	66	Yes
GCA_902703395.1_Pseudidiomarina_CECT9734_Spades_Prokka	NA	71	70	95.95	1.35	68	Yes
GCA_902703545.1_STARVERO_assembly	NA	74	73	100.00	1.35	62	Yes
GCA_902705825.1_Halioglobus_sp._strain_BC5_1	NA	72	71	97.30	1.35	68	Yes
GCA_902705885.1_Mycolicibacterium_sp._strain_BC8_1	NA	74	72	100.00	4.05	63	Yes
GCA_902706035.1_n18069v0.1	NA	73	73	98.65	0.00	68	Yes
GCA_902706095.1_n18065v0.1	NA	73	73	98.65	0.00	61	Yes
GCA_902706195.1_n18050v0.1	NA	72	70	97.30	2.70	63	Yes
GCA_902706285.1_n18055v0.1	NA	73	65	98.65	10.81	56	Yes
GCA_902706295.1_n18067v0.1	NA	74	71	100.00	4.05	62	Yes
GCA_902712915.1_ASM90271291v1	NA	73	73	98.65	0.00	64	Yes
GCA_902726525.1_IP41384v1	NA	74	74	100.00	0.00	72	Yes
GCA_902729445.1_MTBLM5_PRJEB35445	NA	74	73	100.00	1.35	64	Yes
GCA_902753875.1_SFB21	NA	72	72	97.30	0.00	70	Yes
GCA_902761585.1_Rumen_uncultured_genome_RUG10675	NA	74	72	100.00	2.70	61	Yes
GCA_902761735.1_Rumen_uncultured_genome_RUG10694	NA	69	69	93.24	0.00	66	Yes
GCA_902762295.1_Rumen_uncultured_genome_RUG10747	NA	61	61	82.43	0.00	53	Yes
GCA_902762875.1_Rumen_uncultured_genome_RUG10806	NA	72	72	97.30	0.00	66	Yes
GCA_902763185.1_Rumen_uncultured_genome_RUG10829	NA	69	69	93.24	0.00	63	Yes
GCA_902763485.1_Rumen_uncultured_genome_RUG10874	NA	69	68	93.24	1.35	65	Yes
GCA_902763505.1_Rumen_uncultured_genome_RUG10876	NA	71	71	95.95	0.00	63	Yes
GCA_902763535.1_Rumen_uncultured_genome_RUG10873	NA	69	68	93.24	1.35	61	Yes
GCA_902763805.1_Rumen_uncultured_genome_RUG10899	NA	70	70	94.59	0.00	65	Yes
GCA_902764825.1_Rumen_uncultured_genome_RUG11004	NA	73	69	98.65	5.41	62	Yes
GCA_902765005.1_Rumen_uncultured_genome_RUG11019	NA	51	49	68.92	2.70	40	Yes
GCA_902765395.1_Rumen_uncultured_genome_RUG11065	NA	74	72	100.00	2.70	62	Yes
GCA_902765715.1_Rumen_uncultured_genome_RUG11087	NA	69	69	93.24	0.00	64	Yes
GCA_902767225.1_Rumen_uncultured_genome_RUG11243	NA	66	66	89.19	0.00	60	Yes
GCA_902774285.1_Rumen_uncultured_genome_RUG11949	NA	54	54	72.97	0.00	44	Yes
GCA_902774915.1_Rumen_uncultured_genome_RUG12023	NA	71	68	95.95	4.05	61	Yes
GCA_902775145.1_Rumen_uncultured_genome_RUG12036	NA	71	71	95.95	0.00	68	Yes
GCA_902775285.1_Rumen_uncultured_genome_RUG12046	NA	63	62	85.14	4.05	55	Yes
GCA_902775345.1_Rumen_uncultured_genome_RUG12063	NA	65	65	87.84	0.00	58	Yes
GCA_902775565.1_Rumen_uncultured_genome_RUG12081	NA	72	68	97.30	5.41	57	Yes
GCA_902775875.1_Rumen_uncultured_genome_RUG12113	NA	69	68	93.24	1.35	64	Yes
GCA_902775895.1_Rumen_uncultured_genome_RUG12106	NA	73	72	98.65	1.35	63	Yes
GCA_902776055.1_Rumen_uncultured_genome_RUG12130	NA	72	71	97.30	1.35	64	Yes
GCA_902776355.1_Rumen_uncultured_genome_RUG12164	NA	53	52	71.62	1.35	43	Yes
GCA_902777125.1_Rumen_uncultured_genome_RUG12238	NA	74	72	100.00	2.70	66	Yes
GCA_902777275.1_Rumen_uncultured_genome_RUG12253	NA	71	71	95.95	0.00	69	Yes
GCA_902777325.1_Rumen_uncultured_genome_RUG12252	NA	73	71	98.65	2.70	67	Yes
GCA_902777385.1_Rumen_uncultured_genome_RUG12268	NA	70	70	94.59	0.00	64	Yes
GCA_902777855.1_Rumen_uncultured_genome_RUG12313	NA	69	68	93.24	1.35	64	Yes
GCA_902778025.1_Rumen_uncultured_genome_RUG12330	NA	59	58	79.73	1.35	54	Yes
GCA_902778035.1_Rumen_uncultured_genome_RUG12327	NA	51	51	68.92	0.00	46	Yes
GCA_902778055.1_Rumen_uncultured_genome_RUG12331	NA	74	73	100.00	1.35	66	Yes
GCA_902778135.1_Rumen_uncultured_genome_RUG12341	NA	72	68	97.30	5.41	65	Yes
GCA_902778595.1_Rumen_uncultured_genome_RUG12381	NA	66	64	89.19	4.05	59	Yes
GCA_902779305.1_Rumen_uncultured_genome_RUG12462	NA	70	70	94.59	0.00	66	Yes
GCA_902779395.1_Rumen_uncultured_genome_RUG12463	NA	70	67	94.59	4.05	61	Yes
GCA_902779575.1_Rumen_uncultured_genome_RUG12480	NA	68	66	91.89	2.70	57	Yes
GCA_902779585.1_Rumen_uncultured_genome_RUG12491	NA	73	67	98.65	9.46	62	Yes
GCA_902779645.1_Rumen_uncultured_genome_RUG12494	NA	68	67	91.89	1.35	62	Yes
GCA_902779945.1_Rumen_uncultured_genome_RUG12517	NA	64	63	86.49	1.35	57	Yes
GCA_902780405.1_Rumen_uncultured_genome_RUG12564	NA	74	71	100.00	4.05	64	Yes
GCA_902780505.1_Rumen_uncultured_genome_RUG12579	NA	74	74	100.00	0.00	70	Yes
GCA_902780525.1_Rumen_uncultured_genome_RUG12575	NA	68	66	91.89	2.70	60	Yes
GCA_902780755.1_Rumen_uncultured_genome_RUG12606	NA	73	70	98.65	4.05	64	Yes
GCA_902780785.1_Rumen_uncultured_genome_RUG12602	NA	69	65	93.24	5.41	59	Yes
GCA_902780895.1_Rumen_uncultured_genome_RUG12616	NA	74	73	100.00	1.35	64	Yes
GCA_902780925.1_Rumen_uncultured_genome_RUG12618	NA	71	70	95.95	1.35	65	Yes
GCA_902781275.1_Rumen_uncultured_genome_RUG12655	NA	73	72	98.65	1.35	67	Yes
GCA_902781465.1_Rumen_uncultured_genome_RUG12675	NA	65	65	87.84	0.00	55	Yes
GCA_902781655.1_Rumen_uncultured_genome_RUG12688	NA	74	67	100.00	9.46	56	Yes
GCA_902782335.1_Rumen_uncultured_genome_RUG12753	NA	67	67	90.54	0.00	61	Yes
GCA_902784345.1_Rumen_uncultured_genome_RUG12958	NA	57	57	77.03	0.00	44	Yes
GCA_902784975.1_Rumen_uncultured_genome_RUG13025	NA	62	61	83.78	1.35	55	Yes
GCA_902785395.1_Rumen_uncultured_genome_RUG13070	NA	64	64	86.49	0.00	55	Yes
GCA_902785585.1_Rumen_uncultured_genome_RUG13085	NA	66	66	89.19	0.00	64	Yes
GCA_902786015.1_Rumen_uncultured_genome_RUG13125	NA	73	71	98.65	2.70	69	Yes
GCA_902786355.1_Rumen_uncultured_genome_RUG13158	NA	53	52	71.62	1.35	44	Yes
GCA_902786855.1_Rumen_uncultured_genome_RUG13222	NA	55	55	74.32	0.00	47	Yes
GCA_902787525.1_Rumen_uncultured_genome_RUG13273	NA	67	65	90.54	2.70	59	Yes
GCA_902787685.1_Rumen_uncultured_genome_RUG13298	NA	66	65	89.19	1.35	62	Yes
GCA_902787715.1_Rumen_uncultured_genome_RUG13295	NA	73	69	98.65	5.41	62	Yes
GCA_902787955.1_Rumen_uncultured_genome_RUG13318	NA	65	65	87.84	0.00	60	Yes
GCA_902787975.1_Rumen_uncultured_genome_RUG13324	NA	69	64	93.24	6.76	57	Yes
GCA_902788345.1_Rumen_uncultured_genome_RUG13356	NA	68	67	91.89	1.35	62	Yes
GCA_902788365.1_Rumen_uncultured_genome_RUG13362	NA	68	65	91.89	4.05	59	Yes
GCA_902788485.1_Rumen_uncultured_genome_RUG13375	NA	62	62	83.78	0.00	52	Yes
GCA_902788525.1_Rumen_uncultured_genome_RUG13378	NA	73	72	98.65	1.35	64	Yes
GCA_902788755.1_Rumen_uncultured_genome_RUG13397	NA	70	66	94.59	5.41	60	Yes
GCA_902789215.1_Rumen_uncultured_genome_RUG13446	NA	71	67	95.95	5.41	62	Yes
GCA_902789555.1_Rumen_uncultured_genome_RUG13475	NA	68	65	91.89	4.05	61	Yes
GCA_902789665.1_Rumen_uncultured_genome_RUG13496	NA	68	64	91.89	5.41	58	Yes
GCA_902789735.1_Rumen_uncultured_genome_RUG13495	NA	68	65	91.89	4.05	59	Yes
GCA_902790265.1_Rumen_uncultured_genome_RUG13556	NA	70	70	94.59	0.00	68	Yes
GCA_902790685.1_Rumen_uncultured_genome_RUG13601	NA	71	71	95.95	0.00	67	Yes
GCA_902790765.1_Rumen_uncultured_genome_RUG13606	NA	70	70	94.59	0.00	64	Yes
GCA_902790825.1_Rumen_uncultured_genome_RUG13608	NA	74	70	100.00	5.41	62	Yes
GCA_902791415.1_Rumen_uncultured_genome_RUG13667	NA	71	71	95.95	0.00	64	Yes
GCA_902791445.1_Rumen_uncultured_genome_RUG13670	NA	70	69	94.59	1.35	63	Yes
GCA_902791985.1_Rumen_uncultured_genome_RUG13727	NA	69	69	93.24	0.00	60	Yes
GCA_902792905.1_Rumen_uncultured_genome_RUG13820	NA	61	61	82.43	0.00	57	Yes
GCA_902794095.1_Rumen_uncultured_genome_RUG13935	NA	73	69	98.65	5.41	63	Yes
GCA_902795145.1_Rumen_uncultured_genome_RUG14031	NA	74	68	100.00	8.11	61	Yes
GCA_902795275.1_Rumen_uncultured_genome_RUG14052	NA	73	72	98.65	1.35	64	Yes
GCA_902795355.1_Rumen_uncultured_genome_RUG14066	NA	70	70	94.59	0.00	67	Yes
GCA_902795425.1_Rumen_uncultured_genome_RUG14067	NA	74	72	100.00	2.70	65	Yes
GCA_902795465.1_Rumen_uncultured_genome_RUG14073	NA	64	64	86.49	0.00	55	Yes
GCA_902797965.1_Rumen_uncultured_genome_RUG14326	NA	68	63	91.89	6.76	59	Yes
GCA_902798745.1_Rumen_uncultured_genome_RUG14393	NA	71	69	95.95	2.70	60	Yes
GCA_902799085.1_Rumen_uncultured_genome_RUG14432	NA	72	68	97.30	5.41	63	Yes
GCA_902799835.1_Rumen_uncultured_genome_RUG14511	NA	70	69	94.59	1.35	61	Yes
GCA_902800025.1_Rumen_uncultured_genome_RUG14536	NA	66	66	89.19	0.00	59	Yes
GCA_902800225.1_Rumen_uncultured_genome_RUG14559	NA	67	66	90.54	1.35	59	Yes
GCA_902800535.1_Rumen_uncultured_genome_RUG14574	NA	68	66	91.89	2.70	62	Yes
GCA_902800625.1_Rumen_uncultured_genome_RUG14601	NA	73	71	98.65	2.70	61	Yes
GCA_902800795.1_Rumen_uncultured_genome_RUG14607	NA	74	74	100.00	0.00	70	Yes
GCA_902801125.1_Rumen_uncultured_genome_RUG14636	NA	65	65	87.84	0.00	55	Yes
GCA_902801845.1_Rumen_uncultured_genome_RUG14713	NA	70	69	94.59	1.35	64	Yes
GCA_902801915.1_Rumen_uncultured_genome_RUG14711	NA	69	69	93.24	0.00	65	Yes
GCA_902802045.1_Rumen_uncultured_genome_RUG14730	NA	71	71	95.95	0.00	66	Yes
GCA_902802115.1_Rumen_uncultured_genome_RUG14746	NA	64	62	86.49	2.70	52	Yes
GCA_902802375.1_Rumen_uncultured_genome_RUG14768	NA	72	70	97.30	2.70	67	Yes
GCA_902806445.1_P4284	NA	74	73	100.00	1.35	71	Yes
GCA_902809835.1_P2726	NA	74	72	100.00	2.70	61	Yes
GCA_902809855.1_Q1618	NA	72	71	97.30	1.35	69	Yes
GCA_902809935.1_BL_4	NA	70	70	94.59	0.00	69	Yes
GCA_902809985.1_BL_3	NA	73	72	98.65	1.35	70	Yes
GCA_902810605.1_Bartonella_tribocorum_L103	NA	74	71	100.00	5.41	62	Yes
GCA_902825145.1_Bartonella_phoceencis_CIP_107707	NA	73	72	98.65	1.35	57	Yes
GCA_902825155.1_Bartonella_taylorii_SRS29	NA	73	67	98.65	8.11	55	Yes
GCA_902825215.1_PfAR1	NA	71	70	95.95	1.35	67	Yes
GCA_902825285.1_Q1620	NA	74	74	100.00	0.00	72	Yes
GCA_902832755.1_ASM90283275v1	NA	74	72	100.00	4.05	67	Yes
GCA_902833045.1_ASM90283304v1	NA	74	69	100.00	6.76	64	Yes
GCA_902833145.1_ASM90283314v1	NA	73	71	98.65	2.70	65	Yes
GCA_902833225.1_ASM90283322v1	NA	74	69	100.00	6.76	63	Yes
GCA_902833485.1_ASM90283348v1	NA	73	72	98.65	1.35	66	Yes
GCA_902833715.1_ASM90283371v1	NA	74	72	100.00	2.70	64	Yes
GCA_902833725.1_ASM90283372v1	NA	74	70	100.00	5.41	62	Yes
GCA_902833925.1_ASM90283392v1	NA	74	72	100.00	2.70	67	Yes
GCA_902834555.1_MGYG_HGUT_04737	NA	74	74	100.00	0.00	69	Yes
GCA_902835305.1_MGYG_HGUT_04728	NA	74	73	100.00	1.35	68	Yes
GCA_902859625.1_LMG_3431	NA	72	71	97.30	1.35	66	Yes
GCA_902859775.1_LMG_27174	NA	73	71	98.65	2.70	65	Yes
GCA_902859805.1_LMG_24238	NA	74	72	100.00	2.70	65	Yes
GCA_902859855.1_LMG_29542	NA	73	72	98.65	2.70	65	Yes
GCA_902859865.1_LMG_30113	NA	74	71	100.00	4.05	67	Yes
GCA_902859875.1_LMG_29739	NA	73	72	98.65	1.35	65	Yes
GCA_902859915.1_LMG_28614	NA	74	73	100.00	1.35	67	Yes
GCA_902860045.1_LMG_3482	NA	73	71	98.65	2.70	68	Yes
GCA_903166565.1_P9899	NA	70	68	94.59	2.70	66	Yes
GCA_903645295.1_Q1617	NA	74	72	100.00	2.70	70	Yes
GCA_903645305.1_P4321	NA	74	72	100.00	2.70	57	Yes
GCA_903645355.1_Q2122	NA	74	73	100.00	1.35	63	Yes
GCA_903772925.1_Alteromonas_fortis_strain_1T	NA	74	74	100.00	0.00	71	Yes
GCA_903789565.1_UMB00016	NA	71	71	95.95	0.00	68	Yes
GCA_903789615.1_UMB00063	NA	74	74	100.00	0.00	67	Yes
GCA_903789645.1_UMB00014	NA	68	67	91.89	2.70	65	Yes
GCA_903797705.1_B530	NA	74	73	100.00	4.05	67	Yes
GCA_903814045.1_3411J.bbro_GOM_TY_sox_MAG	NA	74	74	100.00	0.00	69	Yes
GCA_903815225.1_hybrid_BB1455	NA	74	73	100.00	1.35	68	Yes
GCA_903815275.1_hybrid_BB1454	NA	74	73	100.00	2.70	68	Yes
GCA_903820545.1_freshwater_MAG_____Erken_D6_bin_0695	NA	59	59	79.73	0.00	55	Yes
GCA_903822175.1_freshwater_MAG_____Umea2_bin_3006	NA	72	72	97.30	0.00	62	Yes
GCA_903828145.1_freshwater_MAG_____Loclat_bin_18620	NA	74	73	100.00	1.35	64	Yes
GCA_903828785.1_freshwater_MAG_____Umea_bin_02322	NA	72	72	97.30	0.00	67	Yes
GCA_903830585.1_freshwater_MAG_____Umea3p1_bin_1014	NA	59	59	79.73	0.00	53	Yes
GCA_903832325.1_freshwater_MAG_____AM_lipid_02_D1_bin_0085	NA	74	71	100.00	4.05	63	Yes
GCA_903833235.1_freshwater_MAG_____MJ_2014_D3_bin_382	NA	71	70	95.95	1.35	65	Yes
GCA_903839675.1_freshwater_MAG_____Ja1_bin_3719	NA	52	51	70.27	1.35	39	Yes
GCA_903842345.1_freshwater_MAG_____A14_bin_1730	NA	73	72	98.65	1.35	62	Yes
GCA_903843185.1_freshwater_MAG_____Ki2_D2_bin_0267	NA	72	71	97.30	1.35	64	Yes
GCA_903843505.1_freshwater_MAG_____Ja2_D4_bin_0713	NA	74	73	100.00	1.35	69	Yes
GCA_903845625.1_freshwater_MAG_____AM_2014_D2_bin_440	NA	72	72	97.30	0.00	67	Yes
GCA_903847605.1_freshwater_MAG_____ErkenSummer_bin_4723	NA	74	71	100.00	5.41	61	Yes
GCA_903848645.1_freshwater_MAG_____I3_5_bin_073	NA	70	66	94.59	6.76	63	Yes
GCA_903850995.1_freshwater_MAG_____C24_bin_0782	NA	48	48	64.86	0.00	46	Yes
GCA_903851275.1_freshwater_MAG_____AM_2014_bin_3680	NA	70	69	94.59	1.35	66	Yes
GCA_903851795.1_freshwater_MAG_____MJ120716A_bin_0555	NA	68	65	91.89	4.05	61	Yes
GCA_903858715.1_freshwater_MAG_____AlinenLipids_bin_7860	NA	71	70	95.95	1.35	61	Yes
GCA_903860915.1_freshwater_MAG_____Umea1_bin_2932	NA	72	72	97.30	0.00	66	Yes
GCA_903869785.1_freshwater_MAG_____A2_bin_0915	NA	73	73	98.65	0.00	66	Yes
GCA_903870165.1_freshwater_MAG_____C24_bin_1711	NA	61	55	82.43	8.11	52	Yes
GCA_903870545.1_freshwater_MAG_____Ja1_D5_bin_340	NA	67	64	90.54	4.05	61	Yes
GCA_903875225.1_freshwater_MAG_____KTt_bin_1053	NA	74	73	100.00	2.70	68	Yes
GCA_903878085.1_freshwater_MAG_____MJ_time_bin_4754	NA	73	72	98.65	1.35	55	Yes
GCA_903878885.1_freshwater_MAG_____VK1_bin_0560	NA	74	72	100.00	2.70	69	Yes
GCA_903884075.1_freshwater_MAG_____Loclat_bin_06971	NA	72	72	97.30	0.00	65	Yes
GCA_903886485.1_freshwater_MAG_____MJ_2014_D3_bin_131	NA	72	72	97.30	0.00	66	Yes
GCA_903889565.1_freshwater_MAG_____MJ_time_bin_8966	NA	72	68	97.30	5.41	63	Yes
GCA_903893745.1_freshwater_MAG_____VK_bin_4481	NA	70	70	94.59	0.00	63	Yes
GCA_903895725.1_freshwater_MAG_____LaPlata_bin_3248	NA	69	67	93.24	2.70	61	Yes
GCA_903899815.1_freshwater_MAG_____Loclat_bin_20296	NA	73	70	98.65	4.05	62	Yes
GCA_903914075.1_CIP111611	NA	74	72	100.00	4.05	64	Yes
GCA_903915215.1_freshwater_MAG_____G1coas_bin_0117	NA	73	72	98.65	1.35	61	Yes
GCA_903915725.1_freshwater_MAG_____I3b_bin_088	NA	73	73	98.65	0.00	62	Yes
GCA_903917345.1_freshwater_MAG_____MJ130820B_bin_0950	NA	71	70	95.95	1.35	67	Yes
GCA_903917565.1_freshwater_MAG_____Kiruna_bin_04642	NA	73	72	98.65	1.35	64	Yes
GCA_903919495.1_freshwater_MAG_____Kiruna_bin_13093	NA	72	70	97.30	2.70	61	Yes
GCA_903924205.1_freshwater_MAG_____AM_2014_bin_2630	NA	72	72	97.30	0.00	65	Yes
GCA_903932145.1_freshwater_MAG_____AlinenLipids_bin_6082	NA	73	69	98.65	5.41	60	Yes
GCA_903932865.1_freshwater_MAG_____Loc090519_1m_bin_1549	NA	74	74	100.00	0.00	69	Yes
GCA_903934325.1_freshwater_MAG_____Loc090721_1m_bin_026	NA	73	73	98.65	0.00	64	Yes
GCA_903939845.1_freshwater_MAG_____Loc080925_5m_bin_0444	NA	68	68	91.89	0.00	56	Yes
GCA_903970365.1_BOG_genome_mining.154	NA	73	73	98.65	0.00	62	Yes
GCA_903970965.1_ASM90397096v1	NA	74	74	100.00	0.00	61	Yes
GCA_903978195.1_CFBP_498	NA	73	73	98.65	0.00	69	Yes
GCA_903989455.1_ASM90398945v1	NA	73	73	98.65	0.00	70	Yes
GCA_903994045.1_CIP111649	NA	74	74	100.00	0.00	71	Yes
GCA_903994055.1_CIP111750	NA	74	74	100.00	0.00	71	Yes
GCA_903994065.1_CIP111751	NA	74	74	100.00	0.00	70	Yes
GCA_904066215.1_ASM90406621v1	NA	74	73	100.00	2.70	63	Yes
GCA_904067045.1_PFEN	NA	72	66	97.30	16.22	63	Yes
GCA_904067575.1_ASM90406757v1	NA	73	72	98.65	2.70	59	Yes
GCA_904373275.1_Chicken_1_mag_75	NA	65	65	87.84	0.00	61	Yes
GCA_904373295.1_Chicken_11_mag_103	NA	74	72	100.00	4.05	67	Yes
GCA_904374555.1_Chicken_11_mag_80	NA	71	70	95.95	1.35	61	Yes
GCA_904374785.1_Chicken_13_mag_66	NA	72	70	97.30	4.05	59	Yes
GCA_904376925.1_Chicken_15_mag_158	NA	70	69	94.59	1.35	64	Yes
GCA_904378065.1_Chicken_16_mag_129	NA	72	70	97.30	2.70	62	Yes
GCA_904378995.1_Chicken_16_mag_123	NA	70	61	94.59	12.16	55	Yes
GCA_904379005.1_Chicken_16_mag_187	NA	67	66	90.54	1.35	57	Yes
GCA_904381315.1_Chicken_18_mag_115	NA	72	70	97.30	2.70	63	Yes
GCA_904384135.1_Chicken_2_mag_6	NA	62	57	83.78	8.11	50	Yes
GCA_904387375.1_Chicken_24_mag_120	NA	73	72	98.65	2.70	62	Yes
GCA_904387725.1_Chicken_3_mag_116	NA	72	69	97.30	4.05	64	Yes
GCA_904388765.1_Chicken_4_mag_109	NA	74	69	100.00	6.76	63	Yes
GCA_904390865.1_Chicken_5_mag_154	NA	74	74	100.00	0.00	69	Yes
GCA_904392515.1_Chicken_8_mag_196	NA	72	71	97.30	2.70	62	Yes
